appId,month,count(id),avg(score),subcategory
br.gov.caixa.tem,6,31,1.7419354838709677,Notifications
br.gov.caixa.tem,6,612,4.748366013071895,Usability
br.gov.caixa.tem,6,4,2.75,Virtual card
br.gov.caixa.tem,6,56,2.732142857142857,Investiment
br.gov.caixa.tem,6,19,2.210526315789474,Rewards program
br.gov.caixa.tem,6,388,1.7783505154639174,Performance
br.gov.caixa.tem,6,4439,4.820004505519261,Generic compliment
br.gov.caixa.tem,6,175,2.5828571428571427,Token
br.gov.caixa.tem,6,788,1.6256345177664975,Update
br.gov.caixa.tem,7,733,1.6521145975443383,Update
br.gov.caixa.tem,7,24,2.0833333333333335,Notifications
br.gov.caixa.tem,7,248,1.5806451612903225,Registration
br.gov.caixa.tem,7,7,3.142857142857143,Virtual card
br.gov.caixa.tem,7,107,2.514018691588785,Invoice
br.gov.caixa.tem,7,58,2.413793103448276,Investiment
br.gov.caixa.tem,7,654,4.7217125382263,Usability
br.gov.caixa.tem,7,189,2.497354497354497,Token
br.gov.caixa.tem,7,305,2.5704918032786885,Customer service
br.gov.caixa.tem,7,1370,1.8941605839416058,Login
br.gov.caixa.tem,7,24,2.7916666666666665,Rewards program
br.gov.caixa.tem,7,45,2.422222222222222,Card
br.gov.caixa.tem,7,939,2.554845580404686,Generic complaint
br.gov.caixa.tem,7,4849,4.859352443802846,Generic compliment
br.gov.caixa.tem,7,478,1.7217573221757323,Performance
br.gov.caixa.tem,8,941,2.581296493092455,Generic complaint
br.gov.caixa.tem,8,182,1.4615384615384615,Registration
